J,19,61,825
O,68,28,446
K,45,12,614
Z,68,76,874
Y,97,0,727
Q,81,32,962
I,80,34,294
Q,66,96,14
W,58,74,873
N,74,16,997
V,30,33,972
H,41,5,461
M,80,58,472
Q,25,15,286
Q,9,57,687
A,33,84,752
X,45,69,565
X,5,34,72
T,10,76,573
U,11,0,478
B,47,96,672
B,76,51,746
F,91,80,228
Z,8,97,946
B,42,85,201
E,55,10,45
F,28,44,376
C,25,75,430
G,14,38,587
V,11,46,65
F,63,55,616
Z,51,98,731
I,66,44,907
W,1,39,709
H,72,84,321
M,20,70,930
T,51,58,581
Y,2,89,672
O,24,32,82
Z,25,82,284
P,9,30,341
W,89,54,762
H,29,16,921
T,90,30,681
T,98,54,225
A,47,93,474
X,89,56,544
Y,75,75,565
R,8,19,186
X,28,79,697
K,86,73,458
W,42,74,419
R,53,13,756
W,53,25,867
J,80,39,725
D,84,29,520
Y,58,67,666
K,52,87,541
Q,25,16,562
I,98,79,369
V,1,53,379
N,34,82,296
H,87,18,749
F,59,54,358
Y,83,42,659
P,61,87,441
W,36,57,749
Y,23,17,274
F,61,66,13
Z,72,98,800
H,13,22,326
I,81,91,401
B,48,73,915
L,48,73,461
P,62,62,379
S,30,48,667
V,10,38,395
N,79,78,114
J,98,72,222
G,34,57,416
K,8,96,483
Y,99,31,666
W,39,17,273
P,6,6,932
Y,35,54,514
E,37,1,336
X,72,21,388
A,31,23,245
I,52,92,900
G,48,35,100
C,23,18,917
C,17,27,598
H,42,87,940
E,10,63,690
M,5,95,398
U,82,83,849
L,14,83,957
O,90,43,825
Z,2,64,233
L,98,72,582
P,21,43,699
Z,65,63,458
I,12,86,37
Y,50,39,300
H,87,99,442
Z,30,73,898
Y,64,87,132
P,84,33,860
X,17,43,373
R,46,37,893
T,47,5,444
E,16,36,631
U,2,19,289
N,72,16,831
F,98,60,425
P,12,83,409
U,33,59,397
Z,93,70,71
Q,12,28,368
V,54,30,461
A,74,50,936
W,9,75,479
E,77,88,955
K,5,75,313
T,91,15,801
M,94,8,702
Y,15,89,544
X,90,91,567
I,73,21,133
B,83,91,509
E,87,0,101
B,59,4,777
N,18,28,56
Q,43,55,291
X,19,98,333
K,61,65,849
V,9,23,456
K,75,89,260
K,11,77,635
P,72,14,649
N,36,98,585
W,78,17,929
Z,31,58,515
S,2,44,916
H,6,89,564
E,2,44,111
D,40,24,686
G,84,54,894
R,41,35,861
P,0,30,363
Z,95,90,355
V,46,72,933
L,94,63,953
Q,58,2,329
U,86,62,935
R,51,1,309
F,70,16,990
I,11,39,489
C,61,65,443
X,29,74,112
C,26,89,449
X,73,94,614
V,59,84,369
V,71,45,82
M,93,45,592
R,56,9,770
A,20,20,589
P,17,20,81
H,36,74,307
C,82,27,537
L,96,74,916
L,76,37,676
M,24,79,495
W,41,16,986
U,68,20,788
D,67,79,755
E,67,6,765
K,28,95,11
U,71,82,56
F,50,13,884
K,79,82,628
X,19,55,403
V,70,39,5
S,59,8,792
T,80,60,572
A,0,77,283
W,57,37,307
D,0,93,884
W,87,41,128
M,84,47,521
G,36,60,79
W,53,55,219
N,32,42,588
Q,94,75,779
L,95,94,108
S,55,93,222
S,51,0,657
A,49,17,999
E,64,2,243
Z,56,97,423
H,74,24,284
D,17,4,935
R,95,76,630
Q,24,86,974
Y,35,30,656
W,88,1,265
A,2,28,663
S,64,26,586
E,95,82,861
V,88,94,965
I,8,34,326
U,73,3,122
V,16,12,334
X,54,25,209
D,93,79,350
V,16,58,3
Z,78,1,852
H,64,61,771
U,78,84,922
S,88,7,738
U,15,79,175
A,15,47,269
E,93,0,471
G,61,32,840
B,55,37,491
W,84,51,443
T,82,1,439
Q,46,74,456
U,64,17,784
S,57,43,222
P,89,97,969
P,26,91,266
R,67,95,617
O,98,38,317
A,49,69,235
N,0,72,799
T,20,9,948
M,93,99,949
S,27,6,27
I,0,16,256
J,62,80,108
V,96,62,320
V,12,83,647
C,38,11,902
H,17,81,269
B,75,69,722
O,10,55,943
J,54,92,712
Y,19,4,339
M,5,82,914
O,17,34,124
F,56,88,131
C,68,54,191
V,74,10,401
J,24,37,556
J,78,85,463
Y,65,95,607
A,79,34,791
Q,85,24,579
N,36,48,761
A,14,34,522
C,19,88,218
C,55,91,499
V,65,32,598
J,97,44,437
F,45,77,442
V,50,80,173
A,45,45,712
N,78,60,354
N,10,67,10
R,21,10,673
Y,77,69,400
Z,95,25,261
S,74,13,600
N,2,0,509
E,53,27,798
S,67,53,51
N,34,77,920
M,76,19,757
I,53,53,860
V,8,52,434
L,50,6,891
M,52,44,10
I,19,56,945
Z,34,7,600
W,58,57,630
M,55,50,748
G,87,51,771
A,63,90,487
S,89,67,499
B,69,74,817
F,14,80,322
Z,37,69,761
C,76,9,279
Q,25,40,688
S,99,33,309
G,7,63,692
T,9,48,785
Q,81,83,181
R,88,27,642
D,87,20,427
I,47,86,545
S,91,82,432
G,54,5,410
X,35,95,715
L,33,40,103
S,17,76,329
A,56,0,464
Z,66,75,5
F,1,60,671
W,46,91,982
L,38,90,668
V,75,17,134
P,86,33,304
J,59,95,609
Q,41,79,52
Q,15,75,676
G,15,59,931
R,26,14,610
R,92,61,658
S,35,86,34
B,31,12,630
G,72,93,752
X,48,36,691
S,35,1,246
B,77,2,671
T,30,12,716
R,84,83,998
P,1,44,912
H,90,2,211
U,85,21,263
L,8,41,541
B,88,11,320
K,46,45,388
E,30,26,306
D,37,11,633
S,81,48,680
C,88,13,4
L,49,31,352
J,2,73,309
W,35,70,765
A,15,28,808
X,33,15,512
O,81,20,376
U,82,74,791
E,90,58,864
B,92,27,197
I,0,83,858
R,94,27,613
I,15,24,711
R,67,60,10
X,98,38,1000
H,5,87,450
W,18,39,796
V,86,98,687
Y,43,12,254
B,56,36,94
P,81,34,79
R,11,73,413
A,27,91,687
N,42,29,387
L,72,43,92
Z,21,76,559
P,57,0,745
Z,48,13,457
E,13,50,374
G,23,28,890
Z,10,67,454
L,41,32,229
G,3,46,16
L,82,97,757
U,44,0,959
W,25,63,856
B,21,19,882
B,64,54,752
T,24,44,290
A,27,25,819
U,74,79,2
Z,99,81,455
M,89,7,380
K,77,30,172
T,24,90,967
W,35,11,969
G,31,17,426
O,37,90,311
K,51,72,497
W,76,21,91
T,67,79,581
W,89,14,341
A,46,6,435
C,27,21,149
C,39,73,417
O,76,0,120
P,84,12,797
O,28,65,865
G,21,80,14
U,52,42,37
X,41,46,7
V,65,6,9
I,83,52,283
T,93,39,785
G,45,42,186
G,59,22,164
H,15,91,227
V,60,4,529
I,87,86,913
J,87,10,404
T,64,0,311
X,79,39,436
G,6,23,430
B,65,55,545
U,49,38,101
V,69,6,176
U,59,43,748
S,89,53,303
S,80,79,590
T,94,87,682
A,75,59,234
P,68,91,414
G,56,44,815
P,4,52,455
Q,32,96,848
P,4,70,178
M,70,83,646
Q,68,73,990
O,55,54,937
O,21,8,634
M,93,63,893
T,63,50,637
V,9,87,106
B,79,60,130
X,97,86,362
Q,74,72,164
W,65,56,938
C,70,25,33
R,12,11,39
F,4,38,304
A,55,34,305
P,30,91,230
I,10,74,73
W,97,98,200
R,80,44,188
F,36,79,281
Z,26,62,36
F,81,23,366
I,71,87,895
Z,54,97,581
A,29,93,743
F,48,82,213
F,84,40,214
U,81,46,202
Q,10,66,235
F,68,20,801
I,28,28,851
Y,41,51,974
V,46,59,52
T,43,89,582
V,56,28,991
L,11,96,759
P,15,62,306
R,81,25,220
E,8,33,835
V,73,35,658
D,72,36,575
H,35,13,785
Z,13,15,429
L,47,99,905
J,89,61,319
J,92,4,152
H,25,28,922
Z,39,10,261
E,89,0,46
H,96,54,598
N,5,15,511
Y,43,38,112
A,86,18,183
A,37,46,40
H,50,51,447
N,8,0,495
Z,91,53,64
D,97,71,538
Y,68,17,440
S,30,73,327
I,7,20,459
A,94,12,24
G,39,38,375
U,87,58,496
L,44,97,676
X,29,1,419
K,74,32,600
C,44,82,658
G,45,2,366
T,39,36,385
X,76,13,400
W,77,41,796
O,80,36,422
E,39,45,190
E,2,89,106
L,87,54,778
A,69,15,529
E,39,13,154
Y,77,58,364
G,39,45,893
N,80,31,742
S,62,98,443
L,95,41,690
F,12,99,217
L,4,94,648
F,34,4,919
E,39,0,246
O,7,79,406
G,10,3,159
K,98,18,423
P,50,28,582
F,42,38,698
J,45,75,155
D,35,68,399
Q,42,30,694
I,95,23,171
K,29,69,671
K,7,25,399
T,46,72,355
I,96,88,800
X,22,86,798
V,15,37,453
K,95,26,102
I,0,59,547
R,79,87,36
F,73,7,462
Z,87,13,640
O,10,54,545
X,57,25,97
I,68,39,15
F,75,76,794
A,92,67,607
O,42,37,194
Q,12,0,929
U,12,84,987
N,56,89,308
H,47,84,362
K,51,32,304
E,38,21,749
Q,31,54,902
Y,22,39,707
N,44,91,783
S,97,89,341
O,20,45,731
K,66,63,974
A,16,64,274
V,92,29,105
O,4,24,863
J,23,81,417
G,35,80,605
K,81,40,810
G,70,61,592
N,25,38,323
Y,1,82,560
B,75,6,546
R,1,25,524
P,3,17,479
E,51,56,946
U,93,58,921
A,13,31,661
F,42,17,643
E,22,61,99
Y,1,33,665
U,51,57,634
Z,61,68,577
B,58,5,627
N,88,22,573
M,15,59,471
N,41,81,126
W,66,60,616
L,43,93,71
V,98,89,599
P,39,64,795
Q,36,6,422
W,51,77,985
Z,12,2,343
M,69,24,662
B,89,51,102
P,75,23,718
U,49,85,717
Y,73,29,834
H,62,75,60
G,79,18,895
O,61,48,137
Z,47,38,385
X,81,33,796
P,31,43,620
B,94,73,802
Y,94,60,53
R,7,84,429
X,39,61,921
O,51,48,558
Y,31,69,30
X,28,32,55
F,67,29,745
K,50,88,883
N,63,1,734
Q,36,21,294
U,31,20,272
C,16,26,906
Z,76,7,454
M,79,73,576
H,5,24,177
E,56,53,749
E,78,21,157
O,8,40,667
R,20,30,942
W,14,25,890
T,25,21,322
C,31,14,583
P,59,84,132
C,98,50,878
J,4,0,30
D,94,82,275
E,80,53,348
E,56,76,874
V,65,66,343
M,95,4,322
S,52,93,217
J,88,93,755
Q,35,28,918
F,9,8,190
W,78,37,172
Y,25,76,577
Z,70,18,498
Y,96,13,879
Z,95,51,776
I,21,83,553
T,74,84,58
O,66,73,909
W,29,36,731
Y,19,73,988
H,42,41,29
J,59,97,632
A,34,96,379
M,37,36,831
Z,88,38,603
Y,50,71,730
Y,46,80,916
P,29,72,125
D,87,17,587
G,79,98,301
J,44,48,905
W,98,43,210
E,48,14,891
H,83,93,959
J,49,61,587
C,74,31,793
L,34,47,142
J,60,15,17
N,29,70,748
X,51,17,475
I,2,45,752
J,7,60,258
E,36,60,783
H,5,7,65
X,70,17,938
F,28,0,29
T,93,96,504
K,83,7,3
D,35,67,547
S,64,39,635
J,13,62,619
J,65,31,318
J,69,9,783
R,21,98,1000
D,51,49,248
A,0,39,958
L,11,50,244
V,27,16,416
X,20,43,6
Z,89,71,398
Y,87,91,583
D,67,94,253
K,31,20,492
F,36,95,826
P,65,26,366
A,75,74,910
Q,67,50,957
Z,59,3,227
O,29,66,129
T,67,41,882
B,7,97,770
U,28,56,655
G,68,82,825
F,87,13,119
K,27,91,235
E,2,88,190
Y,62,17,349
K,68,45,676
W,28,70,889
C,89,3,548
G,95,53,907
V,21,85,162
G,11,9,806
D,90,39,715
K,24,72,513
N,20,48,713
C,77,25,988
Y,1,10,499
R,96,42,929
L,37,89,88
V,43,25,577
W,9,54,404
S,92,60,496
V,98,65,936
U,26,25,200
F,69,22,905
J,59,22,383
C,59,74,904
I,13,82,580
I,36,83,828
O,44,13,32
Y,24,48,695
W,25,3,576
V,10,21,757
B,17,69,231
Y,98,92,108
W,23,90,457
C,36,40,666
F,53,79,850
S,99,28,285
T,85,20,227
K,10,37,627
P,76,22,327
X,89,77,358
S,67,57,724
K,35,42,657
D,9,91,321
D,37,33,167
A,39,0,432
T,3,74,103
E,69,87,944
L,12,46,254
L,84,50,666
L,42,39,418
W,12,99,897
T,44,6,48
R,83,59,585
N,77,43,50
B,4,72,419
F,13,59,650
W,12,79,778
D,42,89,401
D,58,58,426
E,43,52,437
Q,29,24,321
T,63,42,507
K,74,12,95
T,14,96,696
H,50,32,631
Y,79,4,38
Q,68,45,924
H,31,15,144
Z,63,61,294
O,13,22,63
I,23,51,369
X,22,88,88
G,50,75,177
M,75,4,494
B,11,14,7
K,1,92,48
M,87,46,487
A,0,75,431
H,50,20,954
S,85,82,52
S,38,27,516
W,75,52,29
D,39,86,535
E,86,11,745
U,50,2,673
O,47,41,887
E,86,29,787
A,22,66,889
O,93,45,33
L,75,42,792
O,15,98,600
L,61,13,714
Y,0,7,569
L,79,29,479
V,39,14,797
D,12,16,381
Z,67,67,508
H,37,96,925
F,85,50,886
X,32,33,639
O,1,83,2
Y,84,81,997
D,97,32,197
C,21,6,461
D,35,16,298
H,40,25,675
Q,18,68,736
J,76,17,648
X,99,73,981
I,40,59,29
V,69,35,194
I,22,88,495
O,73,93,812
E,73,1,916
T,62,10,1000
P,8,5,983
C,60,92,848
X,49,13,437
H,32,87,451
G,90,89,697
E,19,67,1000
H,97,76,23
M,23,66,363
X,40,21,394
V,99,27,945
E,71,33,643
D,68,16,444
A,69,96,719
Y,48,73,798
T,25,83,896
M,3,27,924
C,41,97,756
F,59,47,505
U,74,58,95
G,99,75,740
S,7,21,719
Q,22,97,153
R,16,28,760
F,95,37,783
U,48,33,978
I,31,36,342
Z,55,21,340
I,28,56,275
C,6,74,501
O,52,22,897
A,54,0,702
P,37,20,506
K,69,41,142
F,47,92,568
M,25,15,896
X,56,93,513
Z,90,30,579
W,7,81,675
S,61,47,249
H,68,79,373
T,41,81,27
Z,13,8,516
L,39,90,294
X,23,50,23
C,64,66,567
K,74,10,178
A,69,93,345
F,59,57,767
O,85,78,276
R,74,99,835
K,23,21,367
Q,6,61,208
M,54,93,359
R,38,21,19
B,45,42,460
H,47,27,145
R,81,79,798
I,40,75,426
Z,12,42,605
N,30,25,106
P,27,6,985
W,2,96,217
L,87,68,809
I,1,62,128
V,32,49,363
H,82,63,83
N,83,77,210
V,38,33,626
B,59,29,371
N,38,99,522
P,73,46,229
O,2,63,418
J,2,64,895
A,32,27,564
D,79,52,865
F,80,55,914
P,49,33,347
S,84,52,490
J,90,34,459
I,70,15,167
Q,97,54,100
P,38,8,841
I,72,90,757
Q,13,73,857
K,42,50,551
C,82,11,344
Y,89,55,527
H,73,99,735
L,37,32,252
C,4,84,143
V,44,2,212
V,53,34,563
L,23,49,804
J,27,46,875
V,74,59,659
O,24,45,230
C,43,53,699
C,54,88,205
J,29,92,676
I,56,83,442
E,0,40,644
F,83,94,49
I,87,14,951
V,87,78,414
V,53,49,11
H,97,58,11
Q,97,30,127
Y,9,3,814
K,58,82,198
V,25,66,885
V,58,56,175
Y,32,10,47
T,7,78,738
O,26,59,92
T,36,52,106
O,27,89,460
Z,42,31,596
O,41,76,658
Z,34,1,562
J,37,0,970
L,50,29,692
R,0,38,270
Z,72,44,697
E,85,42,904
Q,64,68,425
I,10,67,50
H,51,5,635
W,47,63,191
X,82,20,456
O,76,86,909
B,93,68,780
W,38,77,257
K,22,41,554
T,15,68,772
Y,35,51,700
X,86,97,760
C,67,3,951
Z,44,49,368
Q,23,76,130
K,33,43,48
O,46,75,671
P,29,88,56
J,33,75,31
P,91,72,437
M,52,10,766
B,36,59,127
Y,69,72,505
G,67,6,119
J,83,15,400
H,56,73,967
N,94,60,230
I,51,66,360
Y,72,19,567
P,41,48,419
W,74,72,708
Q,26,89,728
U,28,52,699
P,86,90,931
I,93,55,618
J,16,98,742
I,84,73,706
B,66,23,772
Y,82,76,572
I,71,72,242
Q,36,43,291
V,91,58,13
X,90,66,188
H,46,70,794
J,92,52,461
S,27,78,687
E,68,76,643
L,87,45,62
L,2,73,66
A,88,71,535
G,26,47,87
X,86,28,690
A,74,57,566
R,37,7,744
O,71,38,148
I,62,94,216
L,4,59,292
I,20,20,236
G,51,10,712
P,3,12,223
X,6,5,432
W,85,42,886
J,4,58,61
C,78,85,848
A,18,50,662
L,27,10,91
B,40,71,21
T,68,33,332
A,71,71,780
M,55,36,366
P,44,53,256
B,2,40,248
J,38,71,489
X,74,13,336
I,41,35,144
F,3,15,573
C,70,78,869
T,30,60,293
T,54,14,982
M,2,2,201
E,46,82,666
E,31,30,768
P,19,5,56
O,74,7,474
T,64,88,306
W,24,78,11
B,28,4,434
T,42,1,713
K,84,92,663
U,4,65,764
D,94,6,533
L,25,58,666
D,95,32,53
B,89,14,874
D,82,6,968
W,9,56,981
I,34,6,909
Q,93,40,955
X,93,11,255
T,88,89,300
X,86,97,113
C,46,2,949
Y,55,33,87
H,28,85,574
N,72,88,809
C,83,65,135
R,48,77,281
D,18,76,218
C,82,91,851
G,2,45,711
T,8,79,89
S,57,41,436
S,93,27,171
B,30,19,452
K,64,61,658
I,5,35,379
Q,70,35,313
P,38,99,723
Y,99,0,528
O,79,71,159
G,32,78,901
O,35,82,65
C,97,48,159
B,15,24,41
P,81,19,425
Y,53,80,794
U,91,79,405
D,12,55,620
T,13,87,944
N,23,24,955
I,3,11,948
B,82,17,584
V,17,41,422
E,26,24,959
Z,42,72,931
X,10,12,859
O,33,55,776
D,70,22,167
O,84,83,806
Q,98,14,575
C,75,96,734
O,50,66,638
R,91,76,622
F,55,66,248
D,87,16,769
B,48,49,664
O,62,0,210
E,34,12,254
K,76,5,12
J,1,64,296
Q,16,35,359
R,69,80,479
L,1,66,664
H,69,0,806
H,57,4,628
K,62,92,521
N,99,7,5
S,81,8,778
V,1,9,276
G,72,90,664
B,35,15,639
L,51,31,295
I,91,19,494
G,51,91,599
S,16,49,189
E,68,72,44
L,92,57,270
D,71,72,848
N,83,61,821
D,94,19,527
I,74,73,245
D,17,13,411
A,20,99,235
U,46,42,999
A,56,87,150
N,85,49,89
F,44,65,640
I,42,9,153
U,18,45,301
B,24,52,23
V,34,45,791
M,98,45,858
O,82,39,604
O,19,68,477
T,63,72,583
H,78,57,236
H,36,76,463
B,96,76,64
V,82,94,973
X,10,26,677
G,81,90,821
Y,34,82,577
V,91,27,639
E,35,5,866
R,85,17,616
D,40,57,932
A,6,97,334
X,37,97,192
B,52,87,916
T,22,6,426
O,35,4,925
D,82,6,984
S,74,85,394
J,56,43,400
W,65,53,246
O,44,58,555
X,68,69,34
G,37,32,968
P,92,42,517
R,62,24,948
Y,43,58,524
M,52,2,410
N,52,3,496
M,2,4,234
F,35,78,494
B,1,54,59
C,21,32,256
K,98,78,168
U,73,86,814
P,45,0,584
L,98,1,63
I,46,93,877
Y,70,7,272
Q,20,2,617
I,5,43,291
Q,70,22,181
H,4,2,972
D,6,67,161
E,87,80,37
K,54,31,23
C,32,95,697
N,54,31,588
X,38,71,751
O,18,10,765
P,87,29,488
C,67,62,851
Q,99,11,646
B,98,24,47
T,22,77,96
R,90,47,649
L,42,74,885
C,86,76,612
G,54,27,641
F,80,87,810
V,26,50,213
J,1,42,952
H,59,87,299
X,86,49,797
Q,87,19,812
F,34,27,158
N,12,86,272
G,4,14,621
Z,33,53,372
Y,80,8,907
Z,88,63,768
B,14,32,945
G,45,47,301
N,63,73,338
Y,42,99,420
S,82,98,501
J,80,78,120
E,47,27,486
Q,17,31,245
A,97,21,861
D,71,46,871
G,54,93,716
B,89,16,90
T,23,63,591
T,37,37,643
T,15,12,752
D,13,56,822
K,19,19,24
K,34,24,635
P,57,78,361
G,7,81,87
S,10,7,515
F,66,6,147
O,97,85,913
V,8,13,26
U,87,93,46
C,72,56,131
T,0,81,989
L,40,87,112
P,35,77,48
M,47,28,14
H,63,57,882
T,92,11,400
H,97,47,740
Y,49,47,978
Q,10,15,351
R,75,60,435
A,32,5,871
L,98,58,288
S,96,19,309
V,95,46,520
E,21,3,144
U,25,59,343
K,30,14,965
P,69,38,550
G,19,71,20
D,36,5,122
G,11,32,552
S,29,69,640
N,93,81,340
U,83,40,187
J,57,32,801
G,59,15,914
R,42,54,686
U,9,31,812
R,97,15,181
R,69,20,373
Y,19,72,426
I,95,10,982
M,44,45,43
K,46,43,637
B,97,79,750
I,81,11,86
O,56,92,319
G,42,44,525
E,95,4,681
Z,34,44,900
C,10,10,169
A,11,28,275
D,24,47,931
E,53,76,732
F,91,97,37
I,55,91,659
E,26,50,277
S,27,64,165
C,56,25,319
B,89,96,108
I,47,38,176
S,1,89,410
R,32,4,681
S,14,62,959
D,28,90,554
D,47,93,977
J,91,70,250
Z,35,20,554
W,14,16,334
G,71,68,1000
A,48,60,956
L,61,26,92
C,80,37,934
W,1,26,756
W,33,54,824
I,24,1,237
S,55,54,311
L,14,68,894
N,55,87,514
F,28,40,515
V,62,22,594
E,63,16,662
X,83,94,14
M,8,23,276
X,6,0,452
K,82,48,692
L,62,26,634
O,98,52,167
J,46,23,886
Z,70,73,976
G,6,28,381
A,23,17,939
N,92,34,180
W,88,83,948
Z,97,68,217
Q,50,55,461
V,30,6,434
P,71,79,146
Q,69,7,608
Q,12,0,462
F,7,84,901
M,45,4,438
A,98,64,470
R,74,49,216
H,59,53,652
H,1,79,885
B,95,1,63
R,65,2,802
F,68,19,352
P,49,17,137
G,33,76,150
M,47,69,926
L,96,26,357
V,2,19,852
H,23,55,694
A,37,74,280
L,11,59,146
R,79,27,121
Y,59,67,269
G,30,90,931
O,9,97,574
T,38,31,130
S,46,17,764
V,64,75,919
V,51,21,924
G,49,95,232
S,45,26,221
Y,30,99,37
B,21,34,405
P,19,32,518
G,25,68,256
Z,3,21,678
D,80,14,512
J,37,32,67
Q,93,88,18
K,55,21,58
M,28,90,962
C,26,59,85
H,29,61,743
Q,92,53,312
S,44,28,936
S,46,73,446
S,51,85,425
T,33,38,632
T,14,99,65
H,20,89,819
S,69,25,150
I,99,28,100
N,79,80,863
O,75,33,209
N,2,98,570
Q,76,99,806
X,99,30,567
N,23,63,50
H,43,54,410
T,81,95,151
H,29,8,151
H,27,68,949
W,60,18,155
H,49,89,437
C,80,16,145
S,85,48,526
R,98,80,701
I,7,43,803
O,40,52,967
L,57,18,261
N,52,25,870
V,29,47,5
A,41,39,554
D,0,66,880
G,21,9,16
K,92,88,819
M,45,22,798
R,41,63,218
L,33,3,340
A,35,66,714
H,30,81,502
Z,55,11,75
E,23,81,254
V,95,9,332
G,41,66,196
K,19,2,459
K,25,49,424
Q,28,52,877
I,13,13,541
I,4,57,685
F,88,41,466
N,7,43,18
R,30,37,65
F,38,47,708
J,58,71,462
F,2,71,840
U,80,3,179
V,18,99,586
O,86,55,653
A,23,50,756
R,52,9,771
W,98,30,39
C,76,99,851
T,70,36,792
I,59,7,679
I,1,76,314
A,46,63,964
S,75,94,43
Y,24,32,217
F,95,43,827
A,30,67,939
I,35,29,475
L,34,2,43
N,74,37,244
S,21,5,397
Z,25,67,278
G,68,5,854
M,28,36,899
Q,21,30,689
W,35,15,150
A,30,8,390
P,21,77,680
D,17,66,44
C,2,10,239
K,80,46,978
Y,16,17,360
Y,30,99,644
D,65,11,625
M,57,97,45
R,94,70,336
L,47,21,802
P,22,62,804
W,68,20,526
P,89,13,899
Y,72,84,968
C,26,81,751
O,6,4,364
U,99,52,610
F,38,92,362
L,15,97,578
S,88,71,482
X,54,83,655
L,68,53,939
D,53,17,670
Z,61,94,85
P,61,5,542
G,11,84,588
O,19,28,77
B,96,67,61
X,62,25,305
B,33,5,930
N,41,21,972
T,86,72,992
O,1,88,584
K,57,33,606
Z,93,46,538
F,41,11,269
D,71,6,106
A,51,84,966
K,24,5,91
Y,0,85,205
A,47,22,935
Y,5,47,717
X,32,22,148
F,46,58,884
T,93,43,172
L,76,75,117
O,81,46,633
L,90,45,883
C,80,61,593
S,26,67,81
F,66,11,73
G,93,16,245
B,54,14,54
K,92,30,588
U,37,79,716
U,85,33,13
O,26,47,742
V,20,59,903
G,96,22,39
P,57,66,579
R,62,65,691
D,13,64,220
O,58,69,562
I,57,92,471
U,33,23,736
J,93,91,5
G,47,46,447
L,4,58,672
H,28,55,736
Q,24,55,398
X,36,24,80
U,6,49,445
H,38,85,936
I,36,6,517
R,80,63,424
I,40,38,757
P,87,1,935
R,89,38,744
K,64,13,920
P,75,6,957
K,91,35,512
F,62,53,886
B,10,17,365
H,94,66,909
A,0,43,290
G,20,26,617
D,42,71,388
N,62,33,311
S,3,84,154
B,44,91,691
M,93,85,158
Y,93,28,451
Y,60,73,335
D,64,49,844
E,61,15,161
T,19,92,806
J,52,73,86
R,19,33,575
I,28,85,965
P,15,25,593
C,92,77,294
R,33,27,215
N,66,99,612
S,89,25,216
D,70,38,930
X,49,59,554
U,78,57,398
N,10,99,545
Y,20,93,502
A,6,0,844
W,75,6,659
S,96,70,434
H,38,59,855
J,10,46,356
R,83,81,522
M,69,71,831
E,56,30,313
I,53,51,535
Y,89,37,295
V,65,33,400
K,61,40,577
D,4,28,367
T,4,85,714
K,72,44,211
Q,49,12,409
V,95,43,244
E,44,82,702
A,68,29,128
U,87,8,468
Q,9,47,358
V,49,61,194
Z,60,5,873
W,89,9,883
M,29,95,811
L,43,91,89
B,0,9,966
N,47,14,594
Z,86,46,716
E,69,91,749
D,38,70,39
D,7,60,419
H,89,92,503
X,57,54,139
C,47,36,768
C,36,56,231
M,8,36,116
D,96,61,877
G,6,84,174
H,92,81,284
X,23,57,137
R,23,54,401
K,25,45,256
D,52,17,206
D,29,7,971
J,77,30,510
X,0,32,98
F,44,34,288
J,84,70,578
X,25,19,368
F,41,89,378
R,36,1,743
C,6,67,642
B,88,65,223
U,91,19,521
U,73,12,15
E,38,19,315
X,62,7,184
C,63,50,692
I,13,83,431
P,43,36,739
R,9,34,765
G,15,25,11
F,38,23,98
J,48,0,147
V,76,36,200
G,22,47,940
U,32,64,801
K,11,87,332
C,62,34,997
T,54,45,424
K,10,66,466
H,73,51,488
C,26,44,829
S,33,24,25
C,66,65,746
G,41,43,184
N,86,78,850
A,49,86,613
H,14,54,57
A,6,82,518
V,21,82,821
Q,25,31,695
F,16,70,486
A,27,18,198
K,72,46,323
F,11,40,834
P,74,93,140
L,55,70,594
W,88,76,707
G,55,44,316
V,69,14,576
J,26,0,637
U,82,47,186
G,56,91,619
F,86,37,4
Q,13,19,474
M,96,58,446
Q,1,3,896
K,9,76,772
S,72,65,336
E,35,99,755
P,33,56,728
W,84,26,815
B,58,98,486
P,83,45,693
H,55,7,635
A,21,37,949
F,32,26,226
A,80,93,807
W,77,39,225
I,53,47,682
G,57,84,757
W,6,56,264
T,59,88,655
X,54,64,422
M,38,84,857
D,75,97,261
Y,39,49,532
O,91,20,354
J,31,95,997
U,40,4,950
U,26,91,154
V,9,3,135
Y,27,4,966
N,52,72,454
M,70,40,629
O,88,60,518
A,67,67,650
P,77,34,62
U,75,15,178
X,47,47,679
I,53,5,189
E,49,81,620
L,24,58,885
E,75,10,189
R,79,17,702
X,71,13,911
B,69,85,43
Q,2,56,418
I,47,47,753
F,75,57,590
D,10,91,285
H,95,66,454
R,18,67,152
X,85,55,565
K,37,14,602
I,95,96,74
T,16,27,898
X,50,90,240
F,15,22,295
U,5,66,807
H,21,17,66
K,90,25,987
F,92,28,153
A,8,26,882
Q,24,50,275
C,94,7,288
Y,28,94,265
U,48,13,604
J,43,28,315
F,72,33,656
Y,20,37,95
M,44,87,427
H,83,20,544
N,95,5,48
L,57,97,730
G,8,50,623
M,8,81,825
E,60,75,228
H,50,98,1
V,96,97,423
M,13,84,424
X,28,14,358
Z,73,82,348
E,98,3,300
H,85,41,731
V,34,21,966
A,76,80,219
W,13,82,197
Y,17,88,8
N,26,63,108
W,99,39,244
N,41,95,120
N,83,0,210
Z,51,49,269
L,17,93,413
J,3,26,986
O,98,95,417
I,2,39,664
T,56,64,897
I,64,86,710
H,31,4,221
B,52,22,693
K,32,62,958
E,0,34,426
E,10,14,416
U,99,26,800
F,19,61,18
