S,72,46,1792
B,14,5,847
B,83,14,5615
U,68,96,5003
S,49,74,5328
M,29,91,6632
W,56,87,3239
H,54,14,939
K,32,84,1725
J,71,68,6696
O,61,91,4549
L,35,27,6896
L,25,79,4822
S,79,6,935
F,82,50,494
R,19,65,1673
R,80,54,1306
Z,56,15,5546
L,99,8,5859
L,38,76,3314
J,97,66,787
H,45,86,1470
P,64,56,6959
M,50,86,192
A,21,37,86
D,65,90,2225
D,61,76,353
M,76,85,6340
E,58,88,2674
Y,24,99,6163
E,69,36,6737
A,26,72,5477
S,44,50,4729
T,45,10,4020
J,14,76,1359
C,17,14,2050
W,12,89,3872
Z,50,33,2259
I,65,60,1758
T,93,23,2377
L,75,71,5128
W,35,21,1389
E,75,71,1311
Z,86,28,6696
V,3,79,3155
B,81,20,5033
T,21,4,721
K,85,14,6133
J,51,82,2988
Q,23,0,3147
P,14,8,5614
Q,73,5,469
T,75,90,4785
P,62,8,5004
A,66,2,6541
A,9,14,5923
D,26,12,1260
N,31,99,1498
K,6,27,2105
J,75,55,1066
K,44,34,4283
A,82,77,124
L,66,76,6410
H,69,25,850
F,3,16,703
Q,67,5,493
B,78,88,4930
Q,58,76,3258
D,50,93,2605
Y,87,45,1781
T,53,56,5376
V,7,3,5155
N,52,32,2827
V,85,71,5919
D,95,9,5338
I,89,38,4315
H,12,90,5479
D,21,30,1377
Z,64,29,3734
U,83,44,2524
C,61,42,6368
V,38,72,3878
Z,85,53,4358
T,40,72,3033
Y,62,49,6994
O,24,28,5428
Y,87,75,3278
V,55,62,3936
T,3,11,2419
K,8,45,6407
V,53,47,1599
A,46,59,2279
L,84,23,1522
Q,1,97,5905
W,94,26,1806
M,83,28,3885
U,83,73,549
O,96,26,6452
R,22,32,6048
H,38,5,1951
G,32,81,6806
Q,48,57,1414
Y,19,78,909
T,32,26,4708
O,98,36,5144
K,18,52,4916
G,63,18,3027
M,78,53,2643
C,79,96,1308
L,46,62,669
R,86,23,2930
Y,45,60,2954
Y,45,48,4510
L,36,61,197
D,76,58,2905
A,19,27,1781
S,74,98,2362
A,3,45,4199
L,32,73,1334
C,70,48,146
X,52,66,6702
Q,83,38,6016
P,52,88,4297
B,69,31,1256
P,38,63,809
U,84,77,5140
O,68,43,3495
S,65,4,2626
M,70,50,3433
U,8,33,6678
D,86,80,3691
C,32,78,3429
L,36,16,3903
L,6,12,1008
I,29,7,5202
X,92,66,4037
N,89,5,3594
N,39,99,4618
D,35,63,4539
N,84,31,6349
L,11,51,4104
Z,29,45,2658
D,31,40,6523
C,12,81,6510
C,98,70,2776
C,11,92,979
Y,11,49,6427
M,74,71,2317
K,92,12,1410
V,8,28,5020
D,73,39,5924
S,72,48,4902
O,63,6,2419
E,21,58,619
Y,27,7,6413
L,58,41,2150
F,57,17,5419
V,5,16,2462
L,90,99,6087
D,53,57,6364
A,4,85,47
L,76,63,2940
G,72,70,127
H,95,46,1754
G,34,50,1990
A,17,94,3160
Y,42,39,1640
Q,70,19,2715
C,92,97,3177
S,79,85,5537
A,72,34,6484
D,79,77,843
I,95,44,981
F,57,47,2361
N,89,14,3509
Y,29,5,191
A,36,88,5144
U,61,83,4207
J,53,60,3857
W,88,82,6021
S,24,67,3676
O,79,61,1535
F,75,0,728
E,96,75,4739
L,16,81,883
P,77,66,5298
Y,88,94,6408
J,54,64,6912
D,54,85,4411
V,31,58,1246
Q,74,99,5447
W,36,16,6187
S,79,83,6437
W,51,58,2329
X,49,11,6802
L,34,37,751
T,29,43,6427
E,67,73,5680
L,41,58,1480
A,39,83,5483
I,73,75,4367
R,25,22,122
C,28,37,2369
J,69,31,2252
F,5,28,6070
H,11,33,149
C,34,52,5545
J,88,10,3485
Z,58,26,2021
L,77,68,3481
V,41,70,7
B,43,62,3946
B,78,21,2334
L,51,80,6514
P,21,57,5443
L,80,55,4189
Q,97,14,6407
H,86,65,218
F,75,15,5103
X,55,45,2385
D,83,53,822
X,72,5,1930
Q,19,88,6808
I,35,87,2610
O,29,80,573
G,65,91,5172
O,22,26,6474
Q,92,38,5973
H,7,46,60
C,59,83,3758
M,68,40,5056
X,64,1,3105
F,41,35,6640
I,65,20,1021
F,28,27,2803
W,69,19,3079
I,63,35,3198
N,89,83,3261
T,30,81,4346
X,98,96,3490
Q,71,61,2062
X,41,22,1097
F,43,22,2763
W,40,96,2171
I,20,86,6146
T,20,42,3560
Q,43,26,2537
N,76,91,2695
U,35,66,1925
C,61,95,5984
B,29,89,1100
S,51,20,753
W,58,88,4954
O,76,48,3209
B,92,0,2092
C,53,63,4131
I,34,98,5268
Q,63,96,3503
W,29,50,2112
B,30,25,4734
A,88,10,5928
U,73,84,2449
J,85,94,2235
C,40,0,5771
O,82,88,5415
H,83,3,6781
B,69,42,827
Q,5,17,5613
N,12,99,3989
L,8,55,6102
E,89,56,4008
K,24,14,826
L,51,75,1380
N,46,34,6490
W,24,34,6734
B,11,41,179
K,10,53,671
I,21,97,648
M,98,42,6677
R,72,2,3219
C,88,69,1035
V,1,8,5259
R,33,69,2115
S,23,2,3843
R,3,9,5827
X,20,21,2596
H,56,10,4061
U,28,50,5316
L,97,71,860
S,47,17,4928
N,27,92,344
V,86,68,4494
C,50,51,3150
E,76,9,2815
U,63,98,5611
G,0,24,2062
T,96,31,5393
M,77,11,5265
F,22,57,592
M,28,93,5791
V,93,52,3971
N,53,85,1801
H,44,56,6642
S,86,79,4515
P,87,38,4636
H,47,52,1304
B,29,77,4111
W,71,9,2044
S,75,98,3347
W,67,56,4730
A,97,60,6928
A,38,93,2622
T,48,21,5873
L,24,22,812
L,72,26,5862
Y,72,86,6896
J,95,70,6203
A,21,8,4916
S,40,40,6906
X,14,56,3351
T,99,22,3487
T,15,82,3167
O,41,29,2110
C,41,60,1060
T,86,52,3642
K,44,6,1527
W,21,86,6020
R,84,54,4042
X,30,51,2915
I,69,73,6393
D,71,56,444
L,61,16,6364
C,88,73,4443
E,37,12,704
U,44,13,3285
L,42,30,6141
W,59,59,2321
L,55,45,6097
M,91,40,1812
M,66,76,5978
E,5,64,5100
A,22,88,4913
G,20,38,4579
P,84,61,6158
C,84,21,1631
X,17,43,1424
A,25,96,1192
G,97,22,3952
B,51,91,1541
G,67,61,6448
W,97,66,6857
T,94,57,552
I,12,93,2908
R,59,6,2691
D,7,78,6103
M,25,94,6920
S,82,26,2928
X,17,4,13
T,7,57,5638
U,27,46,1643
C,86,89,254
J,33,49,3665
X,49,29,1721
G,72,76,1210
R,90,11,1769
T,3,27,4710
W,1,65,2481
V,78,46,4669
R,34,74,6104
U,71,57,5901
Y,68,73,2749
W,43,47,983
M,49,25,5461
N,6,80,6715
K,37,17,1039
L,27,66,841
W,39,47,271
G,73,46,6881
C,45,98,3095
I,74,44,641
M,59,99,5194
P,42,55,260
P,60,10,2147
U,13,34,1788
U,50,35,933
J,11,12,5931
I,71,26,1300
Y,92,65,4197
Z,46,21,2937
F,60,95,2229
X,78,40,5726
B,16,48,695
O,39,10,4328
Y,31,63,5664
V,86,81,1919
N,79,33,2653
H,53,10,3291
K,87,37,5013
E,62,46,3453
F,5,74,301
X,48,97,6318
K,89,93,2796
B,19,23,1984
Q,63,21,2404
F,35,31,5023
S,90,33,4410
F,58,49,4501
U,16,9,6149
E,16,78,4545
B,61,81,6178
Z,13,48,5954
A,80,97,6698
D,78,67,3898
S,67,55,1369
Q,39,8,3083
A,99,43,6500
B,26,33,1431
J,5,78,4139
G,4,79,5752
J,32,30,1521
K,44,8,3508
N,43,21,599
Y,13,91,1142
E,59,58,3682
M,54,30,4321
Y,4,94,2340
A,39,7,5359
Y,94,36,3583
O,25,25,1291
C,49,40,1721
A,99,98,5711
H,11,22,3389
C,8,29,3901
D,19,26,5611
J,21,25,6540
H,8,22,4089
S,56,99,3209
D,45,80,2157
E,37,36,6106
P,33,43,2414
U,33,44,1545
W,54,86,5009
S,11,54,1043
H,42,42,4493
N,24,71,4394
C,23,35,544
B,24,1,1123
H,96,67,3983
N,51,85,4936
T,34,0,3064
X,32,24,6414
C,67,50,3101
I,98,51,5454
D,23,38,4802
D,98,11,4774
B,59,7,2231
W,55,8,19
M,35,34,6939
Z,63,53,6256
J,72,20,251
I,44,10,6554
Z,24,55,2063
B,16,61,917
L,68,24,1382
O,42,4,6279
L,28,47,6356
B,93,38,2705
O,18,16,2101
Z,53,96,5121
U,40,7,1415
V,46,37,2306
T,47,53,625
M,75,82,2213
O,89,21,1144
N,99,1,414
F,67,70,4146
T,5,51,1854
H,44,26,6780
L,21,26,3261
Q,8,59,1892
F,26,93,1204
G,16,54,5140
L,93,25,3151
L,60,2,6608
F,3,61,1190
O,63,0,1369
H,13,29,5916
W,17,82,4104
J,2,0,743
Y,44,63,5735
Z,91,23,33
J,23,82,5891
V,65,16,916
X,70,20,2345
X,96,79,6780
S,81,20,3402
S,68,11,6559
D,26,34,579
P,30,74,4255
O,73,44,2661
Q,77,46,1951
N,84,9,5046
W,57,67,1895
W,68,23,6062
V,36,47,3668
F,11,90,2277
U,66,83,4186
M,27,79,4916
Z,30,44,3483
U,75,32,4477
V,38,77,6782
A,52,92,67
Y,43,53,5505
C,46,12,2129
A,65,63,2900
Q,60,12,5936
Z,39,65,987
Y,3,35,971
B,48,85,2187
Y,0,58,6349
I,69,54,1437
V,83,99,4078
B,76,16,5952
E,55,7,2213
U,50,94,3488
B,40,49,582
U,55,65,774
Y,57,79,2319
U,42,91,4655
Q,73,5,5731
G,92,98,6541
K,79,45,6224
G,37,23,6017
Z,70,11,2617
A,99,42,2312
F,53,52,5956
Y,74,26,4039
H,51,22,3107
N,92,80,6318
I,41,26,5785
B,73,94,6632
S,23,8,6747
U,51,41,205
R,8,64,5264
R,63,77,5223
A,2,5,209
P,33,90,3461
M,4,49,5513
D,65,79,2003
U,54,11,4552
A,85,62,4646
Q,28,41,5205
N,56,81,3779
I,96,33,4954
Z,15,96,5343
B,16,79,6773
K,89,74,2306
M,19,64,4936
V,91,33,5720
K,37,20,3955
I,99,0,4623
Q,86,69,568
C,83,45,2715
K,51,59,128
A,30,45,6718
Z,10,26,5561
B,60,26,937
W,88,74,4060
Q,86,44,4934
N,35,89,524
A,77,16,4957
J,75,31,1111
J,58,21,6756
W,46,4,913
G,97,40,469
X,54,78,2580
A,11,4,1681
M,8,60,4772
V,19,90,2292
B,65,60,347
Q,64,66,3974
O,42,20,5018
J,76,33,3585
U,18,83,5724
A,51,67,6733
S,95,96,1348
I,98,59,2768
Q,98,81,6670
A,98,23,2163
C,24,24,3910
R,33,93,1335
S,50,16,6085
H,10,78,4459
R,44,69,517
R,13,67,865
S,57,49,6818
O,22,48,2394
T,70,63,4772
S,44,23,2764
H,41,6,557
R,84,29,351
L,22,76,5908
G,82,34,6764
C,14,7,1490
P,34,30,1004
E,45,72,1136
W,58,95,6700
J,54,18,6335
X,20,91,1812
T,24,30,5413
B,45,71,5122
J,24,13,1673
W,65,56,163
Y,58,99,6408
M,46,2,3114
R,11,45,4138
V,34,71,6008
X,25,76,3760
N,66,13,4006
N,31,95,330
W,50,23,2053
L,33,98,5234
J,9,28,825
T,4,42,5575
Z,22,41,828
S,67,39,6394
N,36,11,5187
V,87,4,2042
D,5,75,6685
N,86,19,682
G,36,92,2145
O,6,75,3638
Y,53,16,6359
U,45,46,2411
A,46,36,2342
V,40,76,993
G,20,48,5015
W,32,30,6794
R,57,67,823
H,18,79,2073
Y,87,35,5548
T,96,42,5022
N,36,49,5456
L,30,35,3507
E,15,59,3432
O,72,95,4438
B,35,90,2746
Y,47,79,171
L,58,36,748
G,79,43,4479
N,68,1,4013
S,22,16,5419
I,3,89,4101
F,21,5,892
R,93,63,855
B,20,41,4509
G,92,89,6270
C,58,68,2213
T,19,78,2086
L,56,82,3645
U,26,79,147
V,34,93,2277
Q,93,29,1851
O,79,38,4521
M,48,78,154
I,72,78,774
X,79,80,571
P,63,29,3945
L,96,13,5994
F,42,45,6976
Z,95,70,336
G,15,31,2819
S,48,28,1248
Y,76,50,5299
E,14,80,6801
T,89,5,3893
D,43,4,4594
R,50,15,5403
A,80,13,858
U,86,78,4744
L,11,27,3368
A,5,19,2369
I,68,50,2996
G,62,45,4019
K,40,13,5775
Q,3,34,5174
B,51,37,4224
T,9,77,3768
D,39,61,746
N,33,63,6975
P,24,27,5643
I,57,89,1112
P,48,32,4673
R,88,11,6485
D,70,21,742
V,60,12,3197
F,71,37,4909
V,58,91,4376
P,49,88,1161
V,60,22,6980
C,18,68,2560
U,13,7,6546
W,43,21,2847
D,12,91,4743
E,61,80,6856
D,88,69,5681
C,41,67,2675
A,18,12,2843
R,82,71,1175
J,31,56,5122
Y,20,23,6294
S,23,67,5026
B,57,75,2710
G,5,58,2658
Y,14,67,2332
Z,82,18,2970
P,7,78,1041
B,97,55,2156
P,11,27,6928
N,47,72,299
A,6,51,2302
G,58,26,1387
M,60,72,5618
K,18,57,6398
J,81,71,5006
F,28,21,5995
V,3,59,1212
Y,21,66,2025
J,29,0,5475
U,22,75,6608
Q,30,47,213
U,1,13,5416
R,41,38,5588
I,8,16,1260
Y,98,41,2004
G,18,4,1033
D,16,71,3012
L,85,58,5228
Z,88,5,286
J,83,24,6834
O,65,56,1224
P,43,83,581
C,31,74,4806
G,64,56,2348
I,95,22,5112
L,69,59,527
V,44,66,1252
Q,51,73,4288
T,87,42,2198
F,95,32,3364
D,76,11,3595
I,57,16,2697
U,28,93,5314
F,69,10,1001
N,29,71,4413
N,1,55,3007
M,1,43,3114
B,39,14,6355
M,55,64,6718
L,67,77,6314
N,67,5,4048
R,87,35,4431
X,66,70,2231
I,88,52,4913
S,28,90,4865
H,20,35,6474
G,50,0,4636
Q,91,39,2503
X,0,61,2032
R,35,88,2502
S,39,40,2204
Q,34,80,5064
Z,45,7,987
R,30,97,6677
F,37,16,3064
Y,35,65,5641
Y,69,29,1249
Y,28,87,647
C,30,96,2007
A,78,69,6597
J,35,74,3758
X,19,66,4343
L,59,47,1091
R,29,88,4659
C,61,9,2730
E,65,72,2785
C,83,74,2674
D,51,24,6660
S,79,75,2989
K,93,90,2691
N,36,9,4847
T,71,2,5886
A,55,18,592
S,32,49,69
R,83,6,2979
U,20,60,5665
X,37,66,3385
S,72,44,1
G,20,52,224
R,86,91,6166
V,92,59,377
F,37,22,1958
P,82,91,5183
N,70,28,1172
Z,74,9,3073
X,32,3,872
K,20,85,352
C,0,17,1796
W,72,66,6515
P,9,45,6066
E,8,35,4511
N,22,69,4495
H,39,3,1334
J,30,4,685
V,20,66,2200
X,50,43,2107
E,65,86,279
X,12,16,5998
M,51,64,3239
A,16,65,2997
V,60,25,6167
B,73,73,5476
Q,15,87,2296
B,33,18,5394
L,9,87,2636
S,9,72,3601
G,60,90,1870
C,95,66,2720
K,44,9,6811
Z,97,15,4363
G,63,12,6217
J,0,69,2321
H,45,9,3851
B,25,81,5483
D,90,51,4797
X,55,96,6562
K,74,99,6062
O,82,64,1112
J,37,25,4753
K,39,53,257
I,1,99,5011
M,87,18,1000
B,66,9,4635
G,49,33,185
I,90,14,1705
U,1,65,309
K,48,91,1554
C,32,88,1043
A,56,66,3530
V,91,13,1759
H,21,82,1184
G,7,50,1379
K,91,9,3645
P,56,49,735
J,4,86,6209
U,91,49,5488
Z,89,89,4075
B,91,74,5661
R,97,23,6809
L,19,75,2321
N,91,56,6940
I,80,74,5567
V,62,99,4191
X,66,12,4600
B,98,67,6253
N,3,31,2794
M,6,73,2575
G,52,97,3980
F,8,70,4647
P,22,49,2830
W,45,47,5413
Z,3,78,383
Q,11,26,5520
K,60,21,3612
A,82,93,969
M,10,25,3407
M,30,16,4169
D,70,22,5898
W,43,39,4564
X,26,38,3218
P,76,58,1282
Q,98,35,111
K,97,36,1991
Y,24,86,560
D,54,9,3066
R,59,27,1063
A,22,55,2410
D,90,3,1234
M,74,51,1579
C,82,47,5162
Y,20,92,2170
H,64,69,2174
N,37,59,4545
C,96,10,1137
O,66,3,3095
L,99,69,6775
S,1,8,6355
X,89,72,5695
J,48,21,1302
X,1,62,2464
N,84,34,662
J,62,63,1979
O,25,86,1222
N,64,32,4049
M,3,57,1863
P,96,69,2006
B,90,65,6188
C,23,5,4551
Q,95,86,2597
L,42,26,4789
I,33,46,4928
R,81,79,5980
R,15,25,5145
V,15,60,2735
G,8,27,2507
I,98,15,4557
S,74,23,3223
U,4,40,5630
U,94,38,6011
T,95,24,3025
O,98,6,5301
R,59,9,512
W,96,48,2198
O,10,89,801
S,81,92,6505
N,10,11,1883
A,20,70,6220
V,47,67,1328
V,41,14,6289
F,38,43,5550
N,46,26,6444
J,59,52,2498
O,44,62,6024
J,96,4,260
Y,6,90,3922
S,7,69,222
G,96,38,6691
M,0,99,4138
E,53,17,447
B,50,55,3300
V,50,21,4203
D,46,47,1127
Q,88,21,761
K,82,10,506
F,7,15,2015
F,82,1,4502
I,35,94,659
K,56,38,699
N,94,7,6434
B,61,58,209
I,48,49,3819
X,99,79,1351
A,66,48,6287
R,64,61,5992
C,68,23,2865
V,34,79,4857
B,28,19,4504
D,20,0,347
E,97,30,6410
Q,4,19,3839
H,74,13,4803
X,74,18,4723
O,55,50,5482
T,78,77,1623
F,55,90,1643
E,54,6,6316
Y,50,62,6533
P,4,54,5746
L,28,46,6886
E,38,22,1050
G,29,77,3556
X,31,73,6359
R,10,85,2318
B,92,87,1881
A,60,36,1480
F,11,67,1973
D,93,81,1883
X,66,98,701
T,93,17,2262
T,52,7,2232
X,73,84,2335
R,51,43,1375
G,68,92,4983
A,16,51,1194
D,58,50,3158
I,90,5,3624
O,70,35,4454
E,15,7,6583
X,22,68,5348
G,55,82,5100
T,25,34,1173
V,91,45,643
M,2,44,6047
X,8,98,5319
Y,33,10,1835
U,11,76,5486
D,95,58,6764
Y,57,92,5143
L,86,98,5724
Q,38,92,3392
K,26,44,3064
X,1,46,1688
E,26,68,6919
T,96,21,5518
X,76,30,5407
B,63,45,5378
D,42,93,5140
D,44,27,1112
G,19,9,6220
U,38,70,411
E,68,78,5924
D,15,38,4349
P,41,57,3686
P,24,10,2048
W,74,95,6554
V,4,36,2212
K,10,28,5491
K,5,33,2879
P,31,2,6247
V,46,57,1289
I,20,59,2866
I,7,41,5636
H,12,82,4649
U,50,42,6408
Q,37,19,3814
R,3,62,6924
M,94,37,5563
R,13,24,2608
S,86,37,6372
T,26,77,4368
M,3,84,2320
B,38,62,3994
Q,15,33,4834
G,24,20,3349
C,54,26,3451
S,0,44,3568
L,38,25,1914
W,16,75,1243
W,69,61,5844
S,19,63,4219
F,74,18,870
M,72,84,5839
J,49,96,5949
H,11,59,5609
S,86,17,3218
B,1,76,2968
L,32,83,1745
O,39,55,1617
P,30,78,1908
D,30,59,5995
T,95,98,3339
K,31,80,4780
M,21,71,2488
E,20,12,4698
S,84,59,4141
O,82,2,5574
S,5,97,2562
P,51,95,6039
L,89,38,4644
B,9,72,2646
J,93,72,2085
L,18,26,1154
G,0,63,1663
W,0,26,4515
F,91,88,1542
B,26,63,5218
S,63,7,2873
A,81,96,369
C,51,30,339
R,9,70,4654
O,22,34,4654
M,57,41,1646
S,8,45,3791
Q,69,75,683
V,33,62,3680
F,11,28,856
Y,19,21,6543
P,35,63,6545
W,68,27,1621
X,46,57,6788
L,57,97,5639
B,61,60,6912
S,74,88,5994
K,86,61,2968
G,51,65,6966
Q,50,33,1230
P,31,38,5485
E,22,51,1545
U,70,22,3447
A,1,18,6818
G,4,85,1212
V,82,18,5515
R,85,69,4513
X,19,54,1181
X,31,71,221
U,91,93,2548
N,5,65,2760
P,17,55,2120
S,53,66,6412
T,7,23,3544
O,31,82,3036
T,24,77,4972
R,62,76,3450
G,90,51,4492
P,95,43,1457
E,88,93,2290
C,65,49,6266
L,71,47,4462
Y,38,3,2061
A,50,33,3771
B,62,74,6228
G,98,76,1674
M,30,67,6332
I,16,17,428
S,44,34,4945
H,77,99,6387
H,20,38,4275
D,4,70,3167
W,20,79,1312
B,55,49,2888
K,55,20,5731
G,4,42,1850
U,33,19,2067
S,87,94,883
U,39,71,2813
X,88,21,1788
N,68,11,1263
Y,83,28,3890
P,80,86,2510
I,65,46,6055
N,96,17,136
J,9,69,4704
W,93,43,4795
Y,76,24,2120
G,88,74,2826
E,82,13,3159
B,42,29,3703
V,92,72,6987
Y,53,68,39
P,42,55,6565
F,65,3,1285
H,28,77,3638
Q,61,6,1458
O,16,16,4786
I,24,12,546
Y,34,59,5434
O,57,34,2261
J,21,33,933
Z,39,63,6506
G,7,67,2881
T,17,43,6273
M,59,15,6522
F,83,3,325
G,57,64,634
N,33,10,1427
X,98,39,5957
I,71,98,5981
N,45,0,4967
V,37,76,6630
Z,92,68,1154
B,43,6,2059
P,28,19,5204
X,99,64,1905
G,83,59,3644
Q,92,41,2096
H,32,44,5190
W,56,38,1573
Z,38,3,5676
W,29,88,4760
A,17,7,6728
T,68,87,1623
B,50,86,2746
Y,79,66,3834
V,20,32,3477
C,61,24,6852
Z,3,20,2324
B,52,37,1566
Z,42,50,3355
B,48,93,4008
H,37,32,3099
S,89,64,1811
N,2,82,3892
N,49,42,4593
E,35,37,153
R,19,13,730
A,54,22,6885
D,56,64,14
Q,10,42,5081
P,86,95,2416
N,0,39,2014
E,75,30,1667
J,17,72,1625
M,55,86,6575
S,59,11,4960
R,15,43,1675
Q,36,84,2503
Z,21,47,2253
W,43,92,3833
I,18,26,5971
Y,44,3,4078
H,61,34,4099
U,20,44,3859
J,12,90,1665
Q,7,97,6339
E,79,53,6321
H,45,91,4463
J,79,29,6072
S,68,11,2275
I,35,90,2065
W,4,94,1566
L,3,47,6023
W,34,65,6216
U,82,95,3468
Y,33,81,610
U,74,46,3624
K,48,31,674
C,0,68,2175
H,35,39,5127
I,27,99,1806
C,33,13,5296
B,19,47,5334
S,96,58,4417
D,92,73,1098
W,77,88,3829
P,77,12,258
I,0,82,3408
O,43,12,3734
D,62,14,487
K,97,27,4481
C,27,51,6942
L,26,93,422
O,96,14,2133
X,10,39,4788
J,18,25,2091
N,71,34,3393
S,90,46,3700
R,28,81,672
S,92,24,431
M,43,58,6051
F,94,43,3033
I,55,16,1197
Q,24,70,1454
Y,20,79,2237
U,76,1,3219
X,13,74,6262
W,10,11,6519
H,83,65,2774
M,67,11,2073
F,53,19,2179
Y,27,27,4637
S,59,40,6538
L,17,88,5289
T,4,75,4081
X,45,52,6941
S,12,90,3166
Y,3,59,5388
M,32,21,6235
L,62,95,2962
T,42,73,262
T,62,13,5541
T,97,97,6219
Z,40,75,1509
Y,54,54,548
M,20,12,3541
S,89,17,998
H,53,63,1310
P,95,93,5350
G,21,89,5014
J,20,89,6254
T,46,65,1954
W,4,8,2728
D,57,7,4581
E,89,66,3904
W,81,15,2714
G,99,83,4479
Z,80,93,6917
D,99,5,1393
Y,47,19,1306
D,7,91,1695
L,26,85,5424
N,9,72,5411
V,90,19,5950
T,26,29,5208
X,25,20,4540
E,93,8,6432
Q,62,74,3852
Y,11,78,4711
T,9,23,5471
F,51,45,1868
J,23,77,4416
V,49,15,5408
F,0,23,6384
A,24,89,2644
U,42,36,5273
L,14,17,1865
N,1,56,2602
W,81,76,5432
H,84,43,3869
I,45,83,4364
F,39,14,6020
R,53,91,198
W,20,50,3647
N,11,89,5015
L,98,6,3620
P,12,63,6592
R,6,46,4214
E,79,18,2919
L,66,75,2048
K,40,68,5556
N,60,2,2826
O,9,50,4275
E,78,7,5101
R,80,81,5768
U,81,91,4861
K,73,33,3884
K,18,78,71
I,3,92,1805
S,83,33,816
X,30,4,1
O,0,38,964
W,64,69,5064
J,13,27,6856
K,98,87,2826
K,54,23,2495
Q,79,17,5241
S,66,66,4937
I,9,8,4718
D,35,71,161
E,58,97,1501
Y,53,79,3627
E,40,56,1712
Z,0,95,4547
X,78,28,6702
T,85,59,5247
Q,79,88,5603
Y,57,74,6933
D,0,43,1923
G,28,18,6923
D,49,59,3266
Q,99,30,2119
U,36,33,3400
V,6,34,3538
N,17,93,6026
W,87,21,6350
M,15,63,4365
A,67,95,1398
X,27,98,2539
U,75,54,4880
C,72,61,4109
G,70,87,1767
N,38,66,2651
Q,54,49,4125
L,65,19,2576
X,94,33,5548
O,88,15,2489
R,52,77,1937
V,97,15,3241
E,92,81,1205
D,69,37,4507
D,38,96,6870
V,50,62,321
F,22,83,1047
L,7,67,1240
O,93,90,3462
Q,6,39,4238
Q,11,80,2679
H,75,39,1302
Z,3,64,302
D,24,82,849
Z,51,62,544
J,62,66,4007
C,79,10,5542
B,97,14,5285
Z,77,88,6626
H,5,49,1614
J,89,9,2058
U,4,11,6453
G,28,96,2758
T,33,38,1574
Y,86,33,4335
S,76,66,468
F,51,88,2396
T,79,60,5399
D,43,32,1422
J,77,38,3913
U,7,78,763
J,25,32,1505
X,76,97,2701
R,63,36,5245
M,14,65,4662
N,11,96,2345
B,19,49,4658
S,19,13,28
A,81,11,3954
F,76,76,4117
S,49,0,1425
W,86,78,139
M,44,58,5998
N,34,84,5497
N,44,10,5507
S,96,69,2259
T,64,33,6619
X,81,24,5585
H,40,59,153
O,51,29,1648
S,91,55,2050
C,66,3,1562
G,39,66,2401
K,89,11,1664
N,35,75,3275
J,27,55,296
U,94,3,800
F,16,71,3487
H,89,14,6995
Z,42,58,1847
G,21,43,6047
W,81,37,4183
O,24,91,4051
A,73,2,4791
R,5,70,3824
O,93,65,2758
O,46,30,2608
F,4,36,1220
K,80,60,803
K,11,22,276
J,75,3,1013
S,94,40,2802
Y,1,50,4664
N,51,72,861
O,10,6,1247
X,21,73,4614
Y,31,42,34
Y,96,74,4069
V,89,59,6623
F,47,74,4486
P,49,82,1051
T,82,62,3538
M,22,81,890
M,31,98,2856
S,29,8,1359
V,67,15,2006
P,85,48,2556
N,5,97,4746
I,69,24,3017
U,63,35,4414
Y,59,72,264
H,32,4,1928
J,91,20,6606
G,38,43,4257
B,83,63,210
M,3,95,185
W,11,38,1286
L,60,92,70
E,37,85,2765
V,53,13,307
J,46,59,3272
U,52,12,4144
N,55,78,4286
Z,20,10,1750
S,95,95,4565
K,16,87,762
A,16,2,510
D,45,39,2334
V,91,27,1450
T,16,32,412
D,39,12,5930
Z,81,44,5654
Z,29,70,2702
A,41,60,860
Q,47,28,1359
Y,45,33,4830
Y,99,39,435
C,85,51,2957
U,11,70,2071
V,90,66,2858
V,45,79,1332
C,73,11,5572
C,37,37,6210
Q,67,67,3548
Q,83,10,4994
V,69,64,468
P,77,53,6124
J,72,63,5049
F,96,59,2846
T,12,59,20
A,52,83,4446
N,36,23,5662
R,70,79,1868
X,7,80,4025
E,10,84,1330
N,83,71,948
H,19,55,5886
J,79,88,3818
L,2,70,3147
V,67,78,4874
T,80,10,6626
X,3,89,4802
T,99,23,2330
J,59,51,2513
L,98,32,5088
L,30,63,6483
G,36,4,6735
E,75,85,6474
F,68,11,3639
U,5,76,1368
I,90,19,1903
C,90,54,4702
A,54,92,2507
F,21,98,3120
K,16,82,5464
Z,85,59,2641
D,28,84,6081
B,57,48,6609
D,15,76,78
B,26,53,1301
P,58,47,6648
V,24,45,344
F,79,3,6211
U,74,67,3337
F,92,6,3937
O,15,60,2803
L,51,35,2800
I,0,38,5923
Y,93,12,2246
I,6,38,5728
I,64,62,3081
U,46,59,618
I,1,44,435
P,75,25,245
P,66,85,2273
U,44,92,5796
C,15,28,862
X,80,74,4557
B,39,51,6136
Y,57,88,6837
O,25,10,726
I,93,16,2937
P,30,40,2152
V,18,76,3882
U,2,12,3402
Y,4,3,3174
G,98,38,6574
V,9,23,5486
A,20,1,2563
O,58,49,778
E,7,57,6657
X,76,46,5820
S,48,20,4596
Q,94,15,5979
R,49,19,518
Y,91,77,1882
W,51,33,1891
U,48,17,2154
V,23,44,221
Q,78,48,3143
A,14,88,205
J,70,16,1527
W,90,44,687
J,46,80,846
F,93,71,3014
